cdr_id,msisdn,service_type,usage_volume,timestamp,site_id
TXN_002152,628172577969,Interconnection,222.3718370090079,2022-01-02 11:51:00,SITE_34
TXN_002153,628174651387,Roaming,756.8661653018553,2022-01-02 11:52:00,SITE_39
TXN_002154,628172711672,Roaming,310.24361623324813,2022-01-02 11:53:00,SITE_88
TXN_002155,628176905950,Data,922.2091942038809,2022-01-02 11:54:00,SITE_92
TXN_002156,628174212883,Data,657.0659837502739,2022-01-02 11:55:00,SITE_48
TXN_002157,628174028631,Interconnection,436.9148431093081,2022-01-02 11:56:00,SITE_49
TXN_002158,628178232212,Interconnection,790.1220897011425,2022-01-02 11:57:00,SITE_34
TXN_002159,628177423959,Data,818.0967114206181,2022-01-02 11:58:00,SITE_80
TXN_002160,628177984297,Roaming,291.1911240033347,2022-01-02 11:59:00,SITE_7
TXN_002161,628175024733,Voice,340.37482929224825,2022-01-02 12:00:00,SITE_18
TXN_002162,628175859221,Data,936.0191985748747,2022-01-02 12:01:00,SITE_70
TXN_002163,628174801250,SMS,165.57629732490864,2022-01-02 12:02:00,SITE_92
TXN_002164,628171019675,Data,43.10826654597127,2022-01-02 12:03:00,SITE_34
TXN_002165,628179462605,Interconnection,454.6012672869396,2022-01-02 12:04:00,SITE_51
TXN_002166,628171486799,Voice,801.4086903433853,2022-01-02 12:05:00,SITE_93
TXN_002167,628177810805,Data,771.8964382044351,2022-01-02 12:06:00,SITE_68
TXN_002168,628173238057,Interconnection,919.6110982839197,2022-01-02 12:07:00,SITE_14
TXN_002169,628175464344,Interconnection,533.6674637046711,2022-01-02 12:08:00,SITE_69
TXN_002170,628171566088,Voice,100.96460689496678,2022-01-02 12:09:00,SITE_89
TXN_002171,628177558947,Data,589.1002853616801,2022-01-02 12:10:00,SITE_8
TXN_002172,628171658003,SMS,778.6172187388584,2022-01-02 12:11:00,SITE_15
TXN_002173,628171805113,Voice,94.23479214955657,2022-01-02 12:12:00,SITE_83
TXN_002174,628176028035,Interconnection,173.48474369649216,2022-01-02 12:13:00,SITE_59
TXN_002175,628175034464,Interconnection,13.27837049451523,2022-01-02 12:14:00,SITE_11
TXN_002176,628173092101,Voice,594.0589268673635,2022-01-02 12:15:00,SITE_20
TXN_002177,628176995134,Voice,886.8476575539585,2022-01-02 12:16:00,SITE_55
TXN_002178,628179503967,Voice,670.9926526860974,2022-01-02 12:17:00,SITE_36
TXN_002179,628177208714,Interconnection,982.0580475033911,2022-01-02 12:18:00,SITE_82
TXN_002180,628177762126,Voice,63.9706188472618,2022-01-02 12:19:00,SITE_14
TXN_002181,628177342057,Data,903.0980840663448,2022-01-02 12:20:00,SITE_58
TXN_002182,628174541483,Data,814.254219099294,2022-01-02 12:21:00,SITE_38
TXN_002183,628172512760,Data,314.92727897900545,2022-01-02 12:22:00,SITE_89
TXN_002184,628174557689,Voice,973.5530252854145,2022-01-02 12:23:00,SITE_80
TXN_002185,628172863236,Data,288.64981042324365,2022-01-02 12:24:00,SITE_82
TXN_002186,628178863426,Interconnection,889.4154191043903,2022-01-02 12:25:00,SITE_1
TXN_002187,628171450930,Interconnection,880.8678284971152,2022-01-02 12:26:00,SITE_65
TXN_002188,628178402324,Roaming,757.8999589863695,2022-01-02 12:27:00,SITE_1
TXN_002189,628178946232,Voice,563.907003339039,2022-01-02 12:28:00,SITE_85
TXN_002190,628174498408,Data,120.88274686727117,2022-01-02 12:29:00,SITE_60
TXN_002191,628176403252,SMS,532.4397627620018,2022-01-02 12:30:00,SITE_25
TXN_002192,628171091006,Data,357.4394593992796,2022-01-02 12:31:00,SITE_91
TXN_002193,628175151785,Interconnection,792.4248161221964,2022-01-02 12:32:00,SITE_10
TXN_002194,628171688725,SMS,758.371077290348,2022-01-02 12:33:00,SITE_50
TXN_002195,628171206487,Voice,910.7018948652326,2022-01-02 12:34:00,SITE_12
TXN_002196,628177389308,Interconnection,15.815332269276164,2022-01-02 12:35:00,SITE_92
TXN_002197,628174637820,Interconnection,809.294113606223,2022-01-02 12:36:00,SITE_32
TXN_002198,628174284321,Voice,938.5235910715442,2022-01-02 12:37:00,SITE_33
TXN_002199,628178018523,Data,789.511148659042,2022-01-02 12:38:00,SITE_72
TXN_002200,628171678841,Data,131.06426541049635,2022-01-02 12:39:00,SITE_26
TXN_002201,628176420712,Data,82.19782573604685,2022-01-02 12:40:00,SITE_42
TXN_002202,628174452501,Voice,21.82439456789311,2022-01-02 12:41:00,SITE_50
TXN_002203,628179433840,Data,629.116480602243,2022-01-02 12:42:00,SITE_61
TXN_002204,628173445840,Interconnection,630.0429792080274,2022-01-02 12:43:00,SITE_41
TXN_002205,628176451973,Data,986.9268005039941,2022-01-02 12:44:00,SITE_57
TXN_002206,628172379904,Voice,398.64513092999164,2022-01-02 12:45:00,SITE_2
TXN_002207,628178353172,SMS,332.5743786125992,2022-01-02 12:46:00,SITE_99
TXN_002208,628172437188,Data,624.8005022572081,2022-01-02 12:47:00,SITE_98
TXN_002209,628172656321,Roaming,825.7830638350864,2022-01-02 12:48:00,SITE_70
TXN_002210,628171538645,Data,936.8371755734788,2022-01-02 12:49:00,SITE_31
TXN_002211,628176354552,Voice,803.3210420128596,2022-01-02 12:50:00,SITE_23
TXN_002212,628175525121,Voice,427.2473066351889,2022-01-02 12:51:00,SITE_76
TXN_002213,628176832801,Roaming,635.2793210767521,2022-01-02 12:52:00,SITE_54
TXN_002214,628177911855,Data,856.4430273894009,2022-01-02 12:53:00,SITE_28
TXN_002215,628177550091,Roaming,491.1190786234277,2022-01-02 12:54:00,SITE_79
TXN_002216,628178790574,Data,217.4699570616873,2022-01-02 12:55:00,SITE_19
TXN_002217,628174366823,Data,170.55371630812508,2022-01-02 12:56:00,SITE_76
TXN_002218,628178370683,Data,1.157586833478672,2022-01-02 12:57:00,SITE_48
TXN_002219,628173167354,Interconnection,718.519756986303,2022-01-02 12:58:00,SITE_2
TXN_002220,628177439522,Interconnection,111.98611163714452,2022-01-02 12:59:00,SITE_11
TXN_002221,628176047999,Data,244.5952605962445,2022-01-02 13:00:00,SITE_44
TXN_002222,628175385010,Data,298.57845519127056,2022-01-02 13:01:00,SITE_59
TXN_002223,628175818750,Voice,560.8194802766316,2022-01-02 13:02:00,SITE_59
TXN_002224,628175991536,Data,398.5593200184735,2022-01-02 13:03:00,SITE_38
TXN_002225,628174471750,Data,674.9993180311386,2022-01-02 13:04:00,SITE_25
TXN_002226,628175475156,Interconnection,56.58302066937401,2022-01-02 13:05:00,SITE_21
TXN_002227,628173765331,Interconnection,124.815255070175,2022-01-02 13:06:00,SITE_42
TXN_002228,628179070297,Data,499.7122920297334,2022-01-02 13:07:00,SITE_36
TXN_002229,628179976766,Data,337.627823058983,2022-01-02 13:08:00,SITE_9
TXN_002230,628173630723,Roaming,296.51754938860836,2022-01-02 13:09:00,SITE_12
TXN_002231,628171865139,Roaming,67.9610509584852,2022-01-02 13:10:00,SITE_10
TXN_002232,628178543159,Voice,895.8234555732535,2022-01-02 13:11:00,SITE_59
TXN_002233,628176384935,Data,692.1267675389257,2022-01-02 13:12:00,SITE_5
TXN_002234,628173901717,Data,122.49653866282974,2022-01-02 13:13:00,SITE_33
TXN_002235,628177285939,Data,65.98091177940347,2022-01-02 13:14:00,SITE_69
TXN_002236,628177816525,Voice,974.8976608978118,2022-01-02 13:15:00,SITE_80
TXN_002237,628173211738,Voice,681.4913778890653,2022-01-02 13:16:00,SITE_63
TXN_002238,628176692796,SMS,418.0386150226478,2022-01-02 13:17:00,SITE_29
TXN_002239,628179678376,Data,702.0293097150291,2022-01-02 13:18:00,SITE_18
TXN_002240,628177822567,Voice,756.5754546936789,2022-01-02 13:19:00,SITE_93
TXN_002241,628173639929,Data,780.1822401863906,2022-01-02 13:20:00,SITE_6
TXN_002242,628174133211,Roaming,478.3994283474046,2022-01-02 13:21:00,SITE_53
TXN_002243,628178440449,Roaming,430.45287536672316,2022-01-02 13:22:00,SITE_82
TXN_002244,628172726199,Data,12.01705618463144,2022-01-02 13:23:00,SITE_32
TXN_002245,628176071915,Data,926.6305580266962,2022-01-02 13:24:00,SITE_42
TXN_002246,628171443945,Interconnection,603.7045705105542,2022-01-02 13:25:00,SITE_47
TXN_002247,628178382003,Data,203.95078325277814,2022-01-02 13:26:00,SITE_31
TXN_002248,628177310114,Data,919.6838160020152,2022-01-02 13:27:00,SITE_62
TXN_002249,628171021253,Data,915.0169698685261,2022-01-02 13:28:00,SITE_56
TXN_002250,628174603110,Voice,989.1949802017298,2022-01-02 13:29:00,SITE_11
TXN_002251,628173276787,Data,874.1825065758399,2022-01-02 13:30:00,SITE_26
TXN_002252,628178690840,Interconnection,997.7866034322446,2022-01-02 13:31:00,SITE_92
TXN_002253,628177501553,SMS,245.44150193514932,2022-01-02 13:32:00,SITE_27
TXN_002254,628172274634,Data,842.4073356140349,2022-01-02 13:33:00,SITE_83
TXN_002255,628173755063,Interconnection,823.2052804869687,2022-01-02 13:34:00,SITE_57
TXN_002256,628172228807,Voice,231.709418861513,2022-01-02 13:35:00,SITE_27
TXN_002257,628179511383,Data,99.33911145198978,2022-01-02 13:36:00,SITE_59
TXN_002258,628176163515,Data,979.441093163922,2022-01-02 13:37:00,SITE_62
TXN_002259,628178601748,SMS,296.7285269690897,2022-01-02 13:38:00,SITE_20
TXN_002260,628175463158,Voice,871.0208986773382,2022-01-02 13:39:00,SITE_3
TXN_002261,628179803208,Data,5.12302751992929,2022-01-02 13:40:00,SITE_16
TXN_002262,628177181422,SMS,22.003782412382602,2022-01-02 13:41:00,SITE_44
TXN_002263,628173269070,SMS,466.405437387672,2022-01-02 13:42:00,SITE_93
TXN_002264,628175413359,SMS,239.4759692511285,2022-01-02 13:43:00,SITE_79
TXN_002265,628178640167,Data,690.1514421525284,2022-01-02 13:44:00,SITE_30
TXN_002266,628173831569,Voice,565.9987612423864,2022-01-02 13:45:00,SITE_40
TXN_002267,628178322153,Data,78.40831165304095,2022-01-02 13:46:00,SITE_65
TXN_002268,628173519507,Voice,163.46566801940136,2022-01-02 13:47:00,SITE_29
TXN_002269,628172256715,Interconnection,388.6612207883559,2022-01-02 13:48:00,SITE_30
TXN_002270,628179468865,Data,186.41845989147774,2022-01-02 13:49:00,SITE_32
TXN_002271,628172526534,Data,792.4301248966847,2022-01-02 13:50:00,SITE_10
TXN_002272,628171824143,Roaming,416.6541653177268,2022-01-02 13:51:00,SITE_91
TXN_002273,628178346562,Data,94.33843497565677,2022-01-02 13:52:00,SITE_51
TXN_002274,628174802986,Data,484.85855936985274,2022-01-02 13:53:00,SITE_8
TXN_002275,628171371616,Roaming,91.74734288035276,2022-01-02 13:54:00,SITE_51
TXN_002276,628172960155,Roaming,129.80836811439735,2022-01-02 13:55:00,SITE_36
TXN_002277,628173710527,SMS,240.37022219617708,2022-01-02 13:56:00,SITE_55
TXN_002278,628172768967,Voice,859.6681775422423,2022-01-02 13:57:00,SITE_35
TXN_002279,628179370043,Data,924.687919800639,2022-01-02 13:58:00,SITE_36
TXN_002280,628171279215,Roaming,826.431471602737,2022-01-02 13:59:00,SITE_56
TXN_002281,628173843236,Voice,334.74314020042937,2022-01-02 14:00:00,SITE_36
TXN_002282,628178379933,Data,273.1739946677228,2022-01-02 14:01:00,SITE_89
TXN_002283,628179661957,Roaming,549.6065350994489,2022-01-02 14:02:00,SITE_84
TXN_002284,628177153973,Voice,722.1313073725792,2022-01-02 14:03:00,SITE_61
TXN_002285,628177035218,Roaming,993.3794153720147,2022-01-02 14:04:00,SITE_62
TXN_002286,628172960584,Data,132.4391411670473,2022-01-02 14:05:00,SITE_81
TXN_002287,628177223754,Data,50.24270702478063,2022-01-02 14:06:00,SITE_87
TXN_002288,628176585709,Voice,694.6615331062758,2022-01-02 14:07:00,SITE_25
TXN_002289,628171578688,Roaming,832.3935577204016,2022-01-02 14:08:00,SITE_64
TXN_002290,628175226156,Data,846.5024310865568,2022-01-02 14:09:00,SITE_60
TXN_002291,628176755892,Data,678.7850855280835,2022-01-02 14:10:00,SITE_57
TXN_002292,628178983372,SMS,954.0617883150679,2022-01-02 14:11:00,SITE_95
TXN_002293,628179127747,Roaming,511.49375878104235,2022-01-02 14:12:00,SITE_70
TXN_002294,628175227995,Interconnection,913.9009835378763,2022-01-02 14:13:00,SITE_99
TXN_002295,628178337694,Data,967.8443248545315,2022-01-02 14:14:00,SITE_52
TXN_002296,628179921334,Data,847.3102995461046,2022-01-02 14:15:00,SITE_56
TXN_002297,628174952255,Interconnection,310.448804695362,2022-01-02 14:16:00,SITE_63
TXN_002298,628174817242,SMS,197.01943551912498,2022-01-02 14:17:00,SITE_68
TXN_002299,628175990488,Data,548.5719449168366,2022-01-02 14:18:00,SITE_20
TXN_002300,628171239968,Voice,453.56173562980825,2022-01-02 14:19:00,SITE_54
TXN_002301,628179677571,Roaming,877.8805838505402,2022-01-02 14:20:00,SITE_1
TXN_002302,628173592536,Data,100.93163939608657,2022-01-02 14:21:00,SITE_90
TXN_002303,628176504381,SMS,258.48232125020706,2022-01-02 14:22:00,SITE_98
TXN_002304,628171519165,Data,752.0471455741898,2022-01-02 14:23:00,SITE_10
TXN_002305,628175414084,Voice,95.89165833233481,2022-01-02 14:24:00,SITE_23
TXN_002306,628174440866,SMS,321.4436496076785,2022-01-02 14:25:00,SITE_51
TXN_002307,628174878363,Voice,387.7682386599292,2022-01-02 14:26:00,SITE_24
TXN_002308,628172027557,Data,622.9712027661272,2022-01-02 14:27:00,SITE_13
TXN_002309,628178435697,Data,158.97451307364523,2022-01-02 14:28:00,SITE_29
TXN_002310,628176898885,Data,860.7438858593598,2022-01-02 14:29:00,SITE_58
TXN_002311,628178601723,Roaming,448.094693230808,2022-01-02 14:30:00,SITE_91
TXN_002312,628178946155,Roaming,917.1046901686759,2022-01-02 14:31:00,SITE_95
TXN_002313,628176688238,Roaming,468.4020437202977,2022-01-02 14:32:00,SITE_43
TXN_002314,628177703560,Voice,275.76521868179265,2022-01-02 14:33:00,SITE_10
TXN_002315,628172785559,Voice,142.6869998589872,2022-01-02 14:34:00,SITE_31
TXN_002316,628179697057,Data,4.741349616573528,2022-01-02 14:35:00,SITE_74
TXN_002317,628171533634,Interconnection,532.6253274998508,2022-01-02 14:36:00,SITE_88
TXN_002318,628174932747,Roaming,108.0495402299965,2022-01-02 14:37:00,SITE_97
TXN_002319,628179578845,Roaming,392.336035867547,2022-01-02 14:38:00,SITE_14
TXN_002320,628179102873,Data,589.6824894758496,2022-01-02 14:39:00,SITE_99
TXN_002321,628175623636,Data,276.4102110057976,2022-01-02 14:40:00,SITE_34
TXN_002322,628178556855,Data,176.04906807374914,2022-01-02 14:41:00,SITE_17
TXN_002323,628176334233,Voice,774.9469009867323,2022-01-02 14:42:00,SITE_21
TXN_002324,628172406368,Voice,946.844381109339,2022-01-02 14:43:00,SITE_96
TXN_002325,628177841300,Interconnection,101.33997744410404,2022-01-02 14:44:00,SITE_67
TXN_002326,628176785267,Data,156.43473406062284,2022-01-02 14:45:00,SITE_58
TXN_002327,628172224744,Data,960.052644595466,2022-01-02 14:46:00,SITE_79
TXN_002328,628176970226,Voice,38.74643759043403,2022-01-02 14:47:00,SITE_8
TXN_002329,628175862894,Interconnection,977.6547042139217,2022-01-02 14:48:00,SITE_96
TXN_002330,628173131018,Data,5.639838601903782,2022-01-02 14:49:00,SITE_38
TXN_002331,628179210710,SMS,873.79498699568,2022-01-02 14:50:00,SITE_26
TXN_002332,628174489429,Interconnection,308.01785580676176,2022-01-02 14:51:00,SITE_64
TXN_002333,628177888260,Data,938.6502693191193,2022-01-02 14:52:00,SITE_30
TXN_002334,628177478443,SMS,317.62834334694986,2022-01-02 14:53:00,SITE_9
TXN_002335,628171294746,Voice,654.652015212522,2022-01-02 14:54:00,SITE_32
TXN_002336,628176710754,Voice,80.95253719617071,2022-01-02 14:55:00,SITE_11
TXN_002337,628176432019,Roaming,243.08748164228527,2022-01-02 14:56:00,SITE_86
TXN_002338,628175352892,Roaming,773.9056671327714,2022-01-02 14:57:00,SITE_34
TXN_002339,628172702159,Data,529.1571678251408,2022-01-02 14:58:00,SITE_18
TXN_002340,628174757985,Data,928.0410927252577,2022-01-02 14:59:00,SITE_19
TXN_002341,628174802177,Data,429.3226569330129,2022-01-02 15:00:00,SITE_54
TXN_002342,628179512558,Voice,869.9425534481092,2022-01-02 15:01:00,SITE_82
TXN_002343,628172153224,Data,449.5064820407593,2022-01-02 15:02:00,SITE_37
TXN_002344,628173650235,Data,979.2690304232833,2022-01-02 15:03:00,SITE_82
TXN_002345,628175740039,Data,959.8745470174779,2022-01-02 15:04:00,SITE_12
TXN_002346,628179299350,Roaming,329.80756885052426,2022-01-02 15:05:00,SITE_4
TXN_002347,628173303554,Data,886.0377467463863,2022-01-02 15:06:00,SITE_43
TXN_002348,628175020120,Voice,847.7637628414336,2022-01-02 15:07:00,SITE_27
TXN_002349,628173946862,Data,211.46971693023528,2022-01-02 15:08:00,SITE_51
TXN_002350,628173676517,Roaming,624.6661103824864,2022-01-02 15:09:00,SITE_5
TXN_002351,628175307086,Data,73.60963327422505,2022-01-02 15:10:00,SITE_6
TXN_002352,628178331006,Voice,836.8740098628782,2022-01-02 15:11:00,SITE_77
TXN_002353,628179329442,Data,175.37133761999303,2022-01-02 15:12:00,SITE_87
TXN_002354,628177169912,Roaming,71.74388668437875,2022-01-02 15:13:00,SITE_56
TXN_002355,628179831924,Data,400.81887644327236,2022-01-02 15:14:00,SITE_89
TXN_002356,628174517741,Roaming,577.3452164610438,2022-01-02 15:15:00,SITE_68
TXN_002357,628177168563,Interconnection,855.0620416012113,2022-01-02 15:16:00,SITE_96
TXN_002358,628174456653,Roaming,974.2682829962148,2022-01-02 15:17:00,SITE_44
TXN_002359,628176429219,SMS,440.0530200572938,2022-01-02 15:18:00,SITE_15
TXN_002360,628171475595,Data,61.38647606228494,2022-01-02 15:19:00,SITE_90
TXN_002361,628172888806,Voice,749.3664634468448,2022-01-02 15:20:00,SITE_42
TXN_002362,628173148091,Interconnection,565.6080829677135,2022-01-02 15:21:00,SITE_11
TXN_002363,628174961676,Data,448.44345349961867,2022-01-02 15:22:00,SITE_73
TXN_002364,628172760462,Voice,309.95960991339746,2022-01-02 15:23:00,SITE_11
TXN_002365,628175058848,SMS,502.8961293156921,2022-01-02 15:24:00,SITE_66
TXN_002366,628171809178,Data,339.3409248525739,2022-01-02 15:25:00,SITE_27
TXN_002367,628178932310,Data,757.2548558796129,2022-01-02 15:26:00,SITE_58
TXN_002368,628175777402,Data,544.3498027961484,2022-01-02 15:27:00,SITE_90
TXN_002369,628177934106,Data,876.9709263799579,2022-01-02 15:28:00,SITE_72
TXN_002370,628178486327,Roaming,544.0003707347927,2022-01-02 15:29:00,SITE_21
TXN_002371,628173562605,Data,239.0241509265901,2022-01-02 15:30:00,SITE_21
TXN_002372,628171721037,Data,851.2407903499123,2022-01-02 15:31:00,SITE_72
TXN_002373,628176507683,Data,557.6618258851139,2022-01-02 15:32:00,SITE_1
TXN_002374,628177417954,SMS,207.63419710541768,2022-01-02 15:33:00,SITE_58
TXN_002375,628172021469,Roaming,623.8843021462659,2022-01-02 15:34:00,SITE_13
TXN_002376,628177756350,Data,358.35904817748514,2022-01-02 15:35:00,SITE_73
TXN_002377,628176779277,SMS,844.5612066797737,2022-01-02 15:36:00,SITE_92
TXN_002378,628173892371,Voice,453.8464389078963,2022-01-02 15:37:00,SITE_6
TXN_002379,628177970199,Interconnection,726.7149167493093,2022-01-02 15:38:00,SITE_87
TXN_002380,628171463001,Data,96.44067142860092,2022-01-02 15:39:00,SITE_58
TXN_002381,628177011493,Roaming,396.6283219560438,2022-01-02 15:40:00,SITE_17
TXN_002382,628173822136,Voice,983.2581950359263,2022-01-02 15:41:00,SITE_73
TXN_002383,628171515693,Data,808.6518291876712,2022-01-02 15:42:00,SITE_12
TXN_002384,628173636722,Data,160.78086156456172,2022-01-02 15:43:00,SITE_86
TXN_002385,628178818114,Roaming,278.48628542777783,2022-01-02 15:44:00,SITE_52
TXN_002386,628171239017,Data,330.48599304750473,2022-01-02 15:45:00,SITE_76
TXN_002387,628171414994,Interconnection,650.7151949349502,2022-01-02 15:46:00,SITE_70
TXN_002388,628171941768,Data,757.2377647301658,2022-01-02 15:47:00,SITE_73
TXN_002389,628176712044,Data,749.7770821991019,2022-01-02 15:48:00,SITE_52
TXN_002390,628179043846,Voice,510.3641822500964,2022-01-02 15:49:00,SITE_37
TXN_002391,628172076941,Roaming,811.0097173003131,2022-01-02 15:50:00,SITE_3
TXN_002392,628171465982,Data,437.6410046747176,2022-01-02 15:51:00,SITE_98
TXN_002393,628173538568,Roaming,124.75668473026634,2022-01-02 15:52:00,SITE_8
TXN_002394,628171273146,Interconnection,564.8773998121595,2022-01-02 15:53:00,SITE_10
TXN_002395,628176453174,Interconnection,952.3490832165056,2022-01-02 15:54:00,SITE_47
TXN_002396,628177124152,Data,793.2006577411188,2022-01-02 15:55:00,SITE_41
TXN_002397,628172164795,SMS,579.1219470445501,2022-01-02 15:56:00,SITE_64
TXN_002398,628178130030,Roaming,647.1588546887479,2022-01-02 15:57:00,SITE_42
TXN_002399,628173677747,Voice,930.6314650085371,2022-01-02 15:58:00,SITE_43
TXN_002400,628173409381,SMS,428.9144516405255,2022-01-02 15:59:00,SITE_9
TXN_002401,628178026492,Voice,332.0627448036947,2022-01-02 16:00:00,SITE_14
TXN_002402,628179309411,Data,977.2643234354485,2022-01-02 16:01:00,SITE_91
TXN_002403,628177859216,Voice,863.5796903768231,2022-01-02 16:02:00,SITE_96
TXN_002404,628173943295,Voice,323.7205410339838,2022-01-02 16:03:00,SITE_4
TXN_002405,628174283616,Data,464.31681676356186,2022-01-02 16:04:00,SITE_2
TXN_002406,628171077175,Data,415.66305087879124,2022-01-02 16:05:00,SITE_97
TXN_002407,628173078808,SMS,149.94658299276247,2022-01-02 16:06:00,SITE_85
TXN_002408,628172357453,Voice,957.8615044894458,2022-01-02 16:07:00,SITE_1
TXN_002409,628174011786,Data,404.908118788539,2022-01-02 16:08:00,SITE_75
TXN_002410,628171095028,Voice,875.45375355527,2022-01-02 16:09:00,SITE_65
TXN_002411,628172558242,Data,190.1668714529844,2022-01-02 16:10:00,SITE_46
TXN_002412,628175319453,SMS,548.3229398265826,2022-01-02 16:11:00,SITE_59
TXN_002413,628175948008,Data,24.937423739145547,2022-01-02 16:12:00,SITE_75
TXN_002414,628176445315,Roaming,764.4562633584662,2022-01-02 16:13:00,SITE_7
TXN_002415,628179552442,Data,581.3329843480321,2022-01-02 16:14:00,SITE_66
TXN_002416,628173367555,Roaming,625.9639938862829,2022-01-02 16:15:00,SITE_15
TXN_002417,628174012359,Data,52.6691616720988,2022-01-02 16:16:00,SITE_72
TXN_002418,628173414165,Data,211.82729187840678,2022-01-02 16:17:00,SITE_47
TXN_002419,628178204776,SMS,75.25654148122658,2022-01-02 16:18:00,SITE_90
TXN_002420,628174208823,Voice,289.625401488008,2022-01-02 16:19:00,SITE_40
TXN_002421,628178457918,SMS,627.8115686744688,2022-01-02 16:20:00,SITE_42
TXN_002422,628176051646,SMS,566.6197983330578,2022-01-02 16:21:00,SITE_51
TXN_002423,628174625654,Data,612.5376717917769,2022-01-02 16:22:00,SITE_35
TXN_002424,628171285711,Voice,549.7020201065164,2022-01-02 16:23:00,SITE_41
TXN_002425,628176278172,Voice,273.7557668801835,2022-01-02 16:24:00,SITE_85
TXN_002426,628177912880,Interconnection,245.2629898470808,2022-01-02 16:25:00,SITE_57
TXN_002427,628171575919,SMS,137.92262385304468,2022-01-02 16:26:00,SITE_38
TXN_002428,628174331106,Voice,849.2218040285886,2022-01-02 16:27:00,SITE_72
TXN_002429,628171422381,Data,616.8628791827032,2022-01-02 16:28:00,SITE_96
TXN_002430,628171976433,Data,187.3245014915557,2022-01-02 16:29:00,SITE_8
TXN_002431,628179222462,Roaming,178.0321704414183,2022-01-02 16:30:00,SITE_74
TXN_002432,628175900164,Voice,873.1625659246106,2022-01-02 16:31:00,SITE_63
TXN_002433,628177336356,Data,742.988132899556,2022-01-02 16:32:00,SITE_87
TXN_002434,628176679042,Roaming,659.739680825466,2022-01-02 16:33:00,SITE_4
TXN_002435,628171401067,Voice,407.4572434317605,2022-01-02 16:34:00,SITE_48
TXN_002436,628178094176,Data,262.713588714239,2022-01-02 16:35:00,SITE_52
TXN_002437,628171460796,Interconnection,979.471312349711,2022-01-02 16:36:00,SITE_38
TXN_002438,628178740616,SMS,797.4423354477774,2022-01-02 16:37:00,SITE_94
TXN_002439,628176994376,Data,302.4774439131402,2022-01-02 16:38:00,SITE_87
TXN_002440,628176289283,Voice,847.7172314822162,2022-01-02 16:39:00,SITE_5
TXN_002441,628176858338,Voice,759.1730166660668,2022-01-02 16:40:00,SITE_85
TXN_002442,628175989904,Data,297.78346932812036,2022-01-02 16:41:00,SITE_70
TXN_002443,628171312023,Roaming,427.12630138739803,2022-01-02 16:42:00,SITE_81
TXN_002444,628177270016,Data,186.7674919456356,2022-01-02 16:43:00,SITE_89
TXN_002445,628178320583,Roaming,111.94139193373124,2022-01-02 16:44:00,SITE_24
TXN_002446,628178822636,Interconnection,723.0392708068571,2022-01-02 16:45:00,SITE_86
TXN_002447,628174177902,Data,268.2443454965128,2022-01-02 16:46:00,SITE_77
TXN_002448,628171755111,Voice,820.2393063805074,2022-01-02 16:47:00,SITE_17
TXN_002449,628173320715,Data,995.6131028029116,2022-01-02 16:48:00,SITE_78
TXN_002450,628173234805,Interconnection,77.54319411571902,2022-01-02 16:49:00,SITE_98
TXN_002451,628175304459,Roaming,473.5620899586166,2022-01-02 16:50:00,SITE_90
TXN_002452,628172899054,Voice,802.2604967514923,2022-01-02 16:51:00,SITE_83
TXN_002453,628174457550,SMS,789.1619456446923,2022-01-02 16:52:00,SITE_26
TXN_002454,628172550184,Data,760.2371611726375,2022-01-02 16:53:00,SITE_3
TXN_002455,628175174482,Interconnection,349.645940366609,2022-01-02 16:54:00,SITE_2
TXN_002456,628179153113,Voice,454.3994024293672,2022-01-02 16:55:00,SITE_92
TXN_002457,628174273523,Data,595.3733889841287,2022-01-02 16:56:00,SITE_2
TXN_002458,628179477276,Roaming,973.9666429896839,2022-01-02 16:57:00,SITE_22
TXN_002459,628177961383,Data,328.2197236675544,2022-01-02 16:58:00,SITE_71
TXN_002460,628178960339,Data,923.2207438291409,2022-01-02 16:59:00,SITE_4
TXN_002461,628173770742,Voice,270.0875612623136,2022-01-02 17:00:00,SITE_38
TXN_002462,628173770374,Data,989.0853910082309,2022-01-02 17:01:00,SITE_84
TXN_002463,628178296405,Data,670.5934231407641,2022-01-02 17:02:00,SITE_70
TXN_002464,628177846539,Interconnection,464.04796887819236,2022-01-02 17:03:00,SITE_73
TXN_002465,628179659522,Data,613.7770376355413,2022-01-02 17:04:00,SITE_52
TXN_002466,628175109803,Data,273.25863787116657,2022-01-02 17:05:00,SITE_31
TXN_002467,628176636289,SMS,274.89968365395515,2022-01-02 17:06:00,SITE_26
TXN_002468,628179751063,Voice,114.44098929965034,2022-01-02 17:07:00,SITE_36
TXN_002469,628172034586,Data,114.93624740769336,2022-01-02 17:08:00,SITE_26
TXN_002470,628177040502,Roaming,348.3240697274424,2022-01-02 17:09:00,SITE_28
TXN_002471,628176547094,Roaming,763.0926224184752,2022-01-02 17:10:00,SITE_5
TXN_002472,628174100581,SMS,608.3631964305644,2022-01-02 17:11:00,SITE_74
TXN_002473,628173661637,SMS,103.48197577068979,2022-01-02 17:12:00,SITE_18
TXN_002474,628174672277,Voice,852.3842884509351,2022-01-02 17:13:00,SITE_15
TXN_002475,628173084504,Interconnection,601.7662593630763,2022-01-02 17:14:00,SITE_57
TXN_002476,628174021372,Voice,960.894721207995,2022-01-02 17:15:00,SITE_97
