cdr_id,msisdn,service_type,usage_volume,timestamp,site_id,billed_amount,billing_status,potential_loss
TXN_002061,628174099555,Data,193.3373855227013,2022-01-02 10:20:00,SITE_23,9666.869276135069,Billed,0.0
TXN_002062,628176683797,Voice,745.3876157499016,2022-01-02 10:21:00,SITE_42,111808.14236248525,Billed,0.0
TXN_002063,628172681641,Interconnection,127.92920909231668,2022-01-02 10:22:00,SITE_37,6396.460454615833,Billed,0.0
TXN_002064,628171516409,Roaming,104.76991648853168,2022-01-02 10:23:00,SITE_72,15715.487473279754,Billed,0.0
TXN_002065,628171666165,Data,710.4348925589069,2022-01-02 10:24:00,SITE_6,35521.74462794534,Billed,0.0
TXN_002066,628173788363,Data,209.62818343153185,2022-01-02 10:25:00,SITE_37,10481.409171576594,Billed,0.0
TXN_002067,628175476321,Interconnection,307.4659786014795,2022-01-02 10:26:00,SITE_22,15373.298930073975,Billed,0.0
TXN_002068,628174710388,Data,475.7522395347385,2022-01-02 10:27:00,SITE_6,23787.611976736927,Billed,0.0
TXN_002069,628174235192,Voice,449.9019654128167,2022-01-02 10:28:00,SITE_32,67485.2948119225,Billed,0.0
TXN_002070,628172935090,Data,708.8705459399342,2022-01-02 10:29:00,SITE_17,35443.52729699671,Billed,0.0
TXN_002071,628174937270,Interconnection,623.8083616499176,2022-01-02 10:30:00,SITE_38,31190.41808249588,Billed,0.0
TXN_002072,628177739013,Voice,644.7517661195839,2022-01-02 10:31:00,SITE_17,96712.76491793756,Billed,0.0
TXN_002073,628178089975,Data,714.3402763248018,2022-01-02 10:32:00,SITE_37,35717.01381624009,Billed,0.0
TXN_002074,628179805586,Interconnection,293.32011469604186,2022-01-02 10:33:00,SITE_23,14666.005734802093,Billed,0.0
TXN_002075,628172033316,Voice,323.0109784886732,2022-01-02 10:34:00,SITE_49,48451.64677330098,Billed,0.0
TXN_002076,628175819075,Voice,438.5597501476586,2022-01-02 10:35:00,SITE_61,65783.96252214878,Billed,0.0
TXN_002077,628175742297,Data,308.15471086049257,2022-01-02 10:36:00,SITE_49,15407.735543024628,Billed,0.0
TXN_002078,628174868452,Roaming,984.9529311018924,2022-01-02 10:37:00,SITE_61,147742.9396652839,Billed,0.0
TXN_002079,628179074037,Data,814.2378744950082,2022-01-02 10:38:00,SITE_77,40711.89372475041,Billed,0.0
TXN_002080,628172312743,Interconnection,165.49003356777354,2022-01-02 10:39:00,SITE_32,8274.501678388677,Billed,0.0
TXN_002081,628178420105,SMS,6.588561725987642,2022-01-02 10:40:00,SITE_86,329.4280862993821,Billed,0.0
TXN_002082,628171104195,Voice,43.74048497902059,2022-01-02 10:41:00,SITE_63,6561.072746853089,Billed,0.0
TXN_002083,628178008443,Interconnection,244.8193875918824,2022-01-02 10:42:00,SITE_7,12240.969379594117,Billed,0.0
TXN_002084,628176276728,Data,115.17699455101967,2022-01-02 10:43:00,SITE_22,5758.849727550984,Billed,0.0
TXN_002085,628175101036,Data,533.8047767776795,2022-01-02 10:44:00,SITE_85,26690.23883888397,Billed,0.0
TXN_002086,628173165251,Data,858.1372275046313,2022-01-02 10:45:00,SITE_6,42906.861375231565,Billed,0.0
TXN_002087,628178303693,Data,737.0134706923142,2022-01-02 10:46:00,SITE_61,36850.67353461571,Billed,0.0
TXN_002088,628174214850,Voice,216.39345401910825,2022-01-02 10:47:00,SITE_14,32459.01810286624,Billed,0.0
TXN_002089,628178983439,Voice,399.8999567697601,2022-01-02 10:48:00,SITE_16,59984.99351546401,Billed,0.0
TXN_002090,628179874883,Data,508.3863153217464,2022-01-02 10:49:00,SITE_3,25419.31576608732,Billed,0.0
TXN_002091,628179687479,Roaming,810.3956436538322,2022-01-02 10:50:00,SITE_9,121559.34654807484,Billed,0.0
TXN_002092,628179268541,Data,839.2824815030586,2022-01-02 10:51:00,SITE_47,41964.12407515293,Billed,0.0
TXN_002093,628173949281,Interconnection,909.8085935958682,2022-01-02 10:52:00,SITE_85,45490.42967979341,Billed,0.0
TXN_002094,628178356061,Data,509.7360052523723,2022-01-02 10:53:00,SITE_94,,Unbilled,25486.800262618617
TXN_002095,628172294929,Data,694.5804716894271,2022-01-02 10:54:00,SITE_94,34729.02358447135,Billed,0.0
TXN_002096,628173504594,Voice,112.68857086270322,2022-01-02 10:55:00,SITE_42,16903.285629405484,Billed,0.0
TXN_002097,628172243294,Voice,565.7236709940281,2022-01-02 10:56:00,SITE_42,84858.55064910422,Billed,0.0
TXN_002098,628174567675,Data,249.443117661664,2022-01-02 10:57:00,SITE_96,12472.1558830832,Billed,0.0
TXN_002099,628178711634,Roaming,432.2851681415845,2022-01-02 10:58:00,SITE_23,64842.77522123767,Billed,0.0
TXN_002100,628173414802,Interconnection,634.4164577984127,2022-01-02 10:59:00,SITE_3,31720.82288992064,Billed,0.0
TXN_002101,628171443031,Interconnection,257.7289519159273,2022-01-02 11:00:00,SITE_1,12886.447595796366,Billed,0.0
TXN_002102,628177444345,Data,53.13287273896432,2022-01-02 11:01:00,SITE_67,2656.643636948216,Billed,0.0
TXN_002103,628173790373,Roaming,11.223622552348756,2022-01-02 11:02:00,SITE_71,1683.5433828523137,Billed,0.0
TXN_002104,628174916643,Data,23.137376008977025,2022-01-02 11:03:00,SITE_3,1156.8688004488513,Billed,0.0
TXN_002105,628178061183,Voice,9.341387776255893,2022-01-02 11:04:00,SITE_49,1401.2081664383838,Billed,0.0
TXN_002106,628174287058,Roaming,111.2447015013176,2022-01-02 11:05:00,SITE_67,16686.70522519764,Billed,0.0
TXN_002107,628176510493,SMS,240.24922585555976,2022-01-02 11:06:00,SITE_55,12012.461292777987,Billed,0.0
TXN_002108,628171290998,Voice,222.00029266811688,2022-01-02 11:07:00,SITE_4,33300.04390021753,Billed,0.0
TXN_002109,628175855920,Data,986.8097975857168,2022-01-02 11:08:00,SITE_31,49340.48987928584,Billed,0.0
TXN_002110,628172828022,Data,306.70009910373426,2022-01-02 11:09:00,SITE_66,15335.004955186712,Billed,0.0
TXN_002111,628177367712,Roaming,128.2933625760397,2022-01-02 11:10:00,SITE_78,19244.004386405955,Billed,0.0
TXN_002112,628172409854,Data,546.0169816235903,2022-01-02 11:11:00,SITE_64,27300.84908117952,Billed,0.0
TXN_002113,628178997043,Interconnection,858.0994979421108,2022-01-02 11:12:00,SITE_31,42904.97489710554,Billed,0.0
TXN_002114,628171181360,Voice,678.3823164108875,2022-01-02 11:13:00,SITE_63,101757.34746163312,Billed,0.0
TXN_002115,628173444026,Data,296.78600704631486,2022-01-02 11:14:00,SITE_66,14839.300352315744,Billed,0.0
TXN_002116,628173515419,Data,562.0545436316635,2022-01-02 11:15:00,SITE_31,28102.727181583174,Billed,0.0
TXN_002117,628176532410,Data,715.1411182262087,2022-01-02 11:16:00,SITE_47,35757.05591131044,Billed,0.0
TXN_002118,628175138286,Data,728.3763878753746,2022-01-02 11:17:00,SITE_22,36418.81939376873,Billed,0.0
TXN_002119,628179333100,Roaming,666.8719168423912,2022-01-02 11:18:00,SITE_74,100030.78752635868,Billed,0.0
TXN_002120,628177893728,Roaming,870.9396143508424,2022-01-02 11:19:00,SITE_94,130640.94215262636,Billed,0.0
TXN_002121,628174584197,Interconnection,870.2353528857602,2022-01-02 11:20:00,SITE_97,43511.76764428801,Billed,0.0
TXN_002122,628171311955,Roaming,579.3576228475963,2022-01-02 11:21:00,SITE_83,86903.64342713944,Billed,0.0
TXN_002123,628173127599,Roaming,430.42651274210107,2022-01-02 11:22:00,SITE_46,64563.97691131516,Billed,0.0
TXN_002124,628175933594,Data,641.9287252695348,2022-01-02 11:23:00,SITE_89,32096.43626347674,Billed,0.0
TXN_002125,628175835451,Roaming,818.3937893690927,2022-01-02 11:24:00,SITE_58,122759.06840536393,Billed,0.0
TXN_002126,628175382794,Data,6.646452736343539,2022-01-02 11:25:00,SITE_61,332.32263681717694,Billed,0.0
TXN_002127,628178323494,Data,992.0050120058364,2022-01-02 11:26:00,SITE_46,49600.250600291816,Billed,0.0
TXN_002128,628177699144,Data,183.71087855687003,2022-01-02 11:27:00,SITE_1,9185.5439278435,Billed,0.0
TXN_002129,628175698713,Data,470.7787366743162,2022-01-02 11:28:00,SITE_96,23538.93683371581,Billed,0.0
TXN_002130,628178867791,Data,872.1577051080238,2022-01-02 11:29:00,SITE_25,43607.88525540119,Billed,0.0
TXN_002131,628174790328,Interconnection,225.8153586451552,2022-01-02 11:30:00,SITE_61,11290.76793225776,Billed,0.0
TXN_002132,628176289730,Data,477.3184286764828,2022-01-02 11:31:00,SITE_81,23865.92143382414,Billed,0.0
TXN_002133,628175437610,Voice,133.449598000998,2022-01-02 11:32:00,SITE_14,20017.439700149705,Billed,0.0
TXN_002134,628174239536,Data,395.6812490628044,2022-01-02 11:33:00,SITE_45,19784.06245314022,Billed,0.0
TXN_002135,628173326133,Voice,177.95831933820952,2022-01-02 11:34:00,SITE_77,26693.74790073143,Billed,0.0
TXN_002136,628178948140,Voice,364.2641210223858,2022-01-02 11:35:00,SITE_39,54639.61815335788,Billed,0.0
TXN_002137,628176720626,Data,374.0907525759293,2022-01-02 11:36:00,SITE_66,18704.537628796465,Billed,0.0
TXN_002138,628177221714,Data,993.1776188087345,2022-01-02 11:37:00,SITE_32,49658.88094043672,Billed,0.0
TXN_002139,628177374825,Data,994.8182162744685,2022-01-02 11:38:00,SITE_96,49740.91081372342,Billed,0.0
TXN_002140,628176005858,Roaming,115.6714923819518,2022-01-02 11:39:00,SITE_58,17350.72385729277,Billed,0.0
TXN_002141,628178028722,Roaming,726.2428105490189,2022-01-02 11:40:00,SITE_56,108936.42158235284,Billed,0.0
TXN_002142,628179221252,Data,52.69373418943204,2022-01-02 11:41:00,SITE_6,2634.686709471602,Billed,0.0
TXN_002143,628179975708,Data,31.16182332185144,2022-01-02 11:42:00,SITE_89,1558.091166092572,Billed,0.0
TXN_002144,628174415871,Data,106.22856035071936,2022-01-02 11:43:00,SITE_67,5311.428017535967,Billed,0.0
TXN_002145,628172877971,Roaming,965.520171350926,2022-01-02 11:44:00,SITE_82,144828.0257026389,Billed,0.0
TXN_002146,628178997488,Voice,940.9226843468028,2022-01-02 11:45:00,SITE_50,141138.40265202042,Billed,0.0
TXN_002147,628177814612,Voice,194.73389246039977,2022-01-02 11:46:00,SITE_38,29210.083869059967,Billed,0.0
TXN_002148,628175963401,Roaming,162.51066321815782,2022-01-02 11:47:00,SITE_3,24376.599482723672,Billed,0.0
TXN_002149,628173866757,Data,241.29455142943107,2022-01-02 11:48:00,SITE_5,,Unbilled,12064.727571471554
TXN_002150,628176913318,Voice,516.031447081067,2022-01-02 11:49:00,SITE_24,77404.71706216005,Billed,0.0
TXN_002151,628177741286,Data,570.1349274033745,2022-01-02 11:50:00,SITE_54,28506.746370168723,Billed,0.0
TXN_002152,628172577969,Interconnection,222.3718370090079,2022-01-02 11:51:00,SITE_34,11118.591850450395,Billed,0.0
TXN_002153,628174651387,Roaming,756.8661653018553,2022-01-02 11:52:00,SITE_39,113529.92479527828,Billed,0.0
TXN_002154,628172711672,Roaming,310.24361623324813,2022-01-02 11:53:00,SITE_88,46536.54243498722,Billed,0.0
TXN_002155,628176905950,Data,922.2091942038808,2022-01-02 11:54:00,SITE_92,46110.459710194045,Billed,0.0
TXN_002156,628174212883,Data,657.0659837502739,2022-01-02 11:55:00,SITE_48,,Unbilled,32853.299187513694
TXN_002157,628174028631,Interconnection,436.9148431093081,2022-01-02 11:56:00,SITE_49,21845.742155465407,Billed,0.0
TXN_002158,628178232212,Interconnection,790.1220897011425,2022-01-02 11:57:00,SITE_34,39506.10448505713,Billed,0.0
TXN_002159,628177423959,Data,818.0967114206181,2022-01-02 11:58:00,SITE_80,40904.8355710309,Billed,0.0
TXN_002160,628177984297,Roaming,291.1911240033347,2022-01-02 11:59:00,SITE_7,43678.668600500205,Billed,0.0
TXN_002161,628175024733,Voice,340.37482929224825,2022-01-02 12:00:00,SITE_18,51056.22439383724,Billed,0.0
TXN_002162,628175859221,Data,936.0191985748748,2022-01-02 12:01:00,SITE_70,46800.95992874374,Billed,0.0
TXN_002163,628174801250,SMS,165.57629732490864,2022-01-02 12:02:00,SITE_92,8278.814866245431,Billed,0.0
TXN_002164,628171019675,Data,43.10826654597127,2022-01-02 12:03:00,SITE_34,2155.413327298563,Billed,0.0
TXN_002165,628179462605,Interconnection,454.6012672869396,2022-01-02 12:04:00,SITE_51,22730.06336434698,Billed,0.0
TXN_002166,628171486799,Voice,801.4086903433853,2022-01-02 12:05:00,SITE_93,120211.3035515078,Billed,0.0
TXN_002167,628177810805,Data,771.8964382044351,2022-01-02 12:06:00,SITE_68,38594.82191022176,Billed,0.0
TXN_002168,628173238057,Interconnection,919.6110982839195,2022-01-02 12:07:00,SITE_14,45980.55491419599,Billed,0.0
TXN_002169,628175464344,Interconnection,533.6674637046711,2022-01-02 12:08:00,SITE_69,26683.37318523356,Billed,0.0
TXN_002170,628171566088,Voice,100.96460689496678,2022-01-02 12:09:00,SITE_89,15144.691034245016,Billed,0.0
TXN_002171,628177558947,Data,589.1002853616801,2022-01-02 12:10:00,SITE_8,29455.014268084007,Billed,0.0
TXN_002172,628171658003,SMS,778.6172187388584,2022-01-02 12:11:00,SITE_15,38930.86093694292,Billed,0.0
TXN_002173,628171805113,Voice,94.23479214955655,2022-01-02 12:12:00,SITE_83,14135.218822433486,Billed,0.0
TXN_002174,628176028035,Interconnection,173.48474369649216,2022-01-02 12:13:00,SITE_59,8674.237184824608,Billed,0.0
TXN_002175,628175034464,Interconnection,13.27837049451523,2022-01-02 12:14:00,SITE_11,663.9185247257615,Billed,0.0
TXN_002176,628173092101,Voice,594.0589268673635,2022-01-02 12:15:00,SITE_20,89108.83903010453,Billed,0.0
TXN_002177,628176995134,Voice,886.8476575539585,2022-01-02 12:16:00,SITE_55,133027.14863309378,Billed,0.0
TXN_002178,628179503967,Voice,670.9926526860974,2022-01-02 12:17:00,SITE_36,100648.8979029146,Billed,0.0
TXN_002179,628177208714,Interconnection,982.0580475033912,2022-01-02 12:18:00,SITE_82,49102.90237516956,Billed,0.0
TXN_002180,628177762126,Voice,63.9706188472618,2022-01-02 12:19:00,SITE_14,9595.59282708927,Billed,0.0
TXN_002181,628177342057,Data,903.0980840663448,2022-01-02 12:20:00,SITE_58,45154.90420331724,Billed,0.0
TXN_002182,628174541483,Data,814.254219099294,2022-01-02 12:21:00,SITE_38,40712.7109549647,Billed,0.0
TXN_002183,628172512760,Data,314.92727897900545,2022-01-02 12:22:00,SITE_89,15746.363948950271,Billed,0.0
TXN_002184,628174557689,Voice,973.5530252854144,2022-01-02 12:23:00,SITE_80,146032.9537928122,Billed,0.0
TXN_002185,628172863236,Data,288.64981042324365,2022-01-02 12:24:00,SITE_82,14432.490521162184,Billed,0.0
TXN_002186,628178863426,Interconnection,889.4154191043903,2022-01-02 12:25:00,SITE_1,44470.77095521952,Billed,0.0
TXN_002187,628171450930,Interconnection,880.8678284971152,2022-01-02 12:26:00,SITE_65,44043.39142485576,Billed,0.0
TXN_002188,628178402324,Roaming,757.8999589863695,2022-01-02 12:27:00,SITE_1,113684.99384795544,Billed,0.0
TXN_002189,628178946232,Voice,563.907003339039,2022-01-02 12:28:00,SITE_85,84586.05050085584,Billed,0.0
TXN_002190,628174498408,Data,120.88274686727117,2022-01-02 12:29:00,SITE_60,6044.137343363558,Billed,0.0
TXN_002191,628176403252,SMS,532.4397627620018,2022-01-02 12:30:00,SITE_25,26621.98813810009,Billed,0.0
TXN_002192,628171091006,Data,357.4394593992796,2022-01-02 12:31:00,SITE_91,,Unbilled,17871.97296996398
TXN_002193,628175151785,Interconnection,792.4248161221964,2022-01-02 12:32:00,SITE_10,39621.24080610982,Billed,0.0
TXN_002194,628171688725,SMS,758.371077290348,2022-01-02 12:33:00,SITE_50,37918.5538645174,Billed,0.0
TXN_002195,628171206487,Voice,910.7018948652326,2022-01-02 12:34:00,SITE_12,136605.28422978488,Billed,0.0
TXN_002196,628177389308,Interconnection,15.815332269276164,2022-01-02 12:35:00,SITE_92,790.7666134638082,Billed,0.0
TXN_002197,628174637820,Interconnection,809.294113606223,2022-01-02 12:36:00,SITE_32,40464.70568031116,Billed,0.0
TXN_002198,628174284321,Voice,938.5235910715442,2022-01-02 12:37:00,SITE_33,140778.53866073163,Billed,0.0
TXN_002199,628178018523,Data,789.511148659042,2022-01-02 12:38:00,SITE_72,39475.5574329521,Billed,0.0
TXN_002200,628171678841,Data,131.06426541049635,2022-01-02 12:39:00,SITE_26,6553.213270524818,Billed,0.0
TXN_002201,628176420712,Data,82.19782573604685,2022-01-02 12:40:00,SITE_42,4109.891286802343,Billed,0.0
TXN_002202,628174452501,Voice,21.82439456789311,2022-01-02 12:41:00,SITE_50,3273.659185183966,Billed,0.0
TXN_002203,628179433840,Data,629.116480602243,2022-01-02 12:42:00,SITE_61,31455.824030112148,Billed,0.0
TXN_002204,628173445840,Interconnection,630.0429792080274,2022-01-02 12:43:00,SITE_41,31502.14896040137,Billed,0.0
TXN_002205,628176451973,Data,986.926800503994,2022-01-02 12:44:00,SITE_57,49346.3400251997,Billed,0.0
TXN_002206,628172379904,Voice,398.6451309299917,2022-01-02 12:45:00,SITE_2,59796.76963949874,Billed,0.0
TXN_002207,628178353172,SMS,332.5743786125992,2022-01-02 12:46:00,SITE_99,16628.718930629962,Billed,0.0
TXN_002208,628172437188,Data,624.8005022572081,2022-01-02 12:47:00,SITE_98,31240.025112860407,Billed,0.0
TXN_002209,628172656321,Roaming,825.7830638350864,2022-01-02 12:48:00,SITE_70,123867.45957526295,Billed,0.0
TXN_002210,628171538645,Data,936.8371755734788,2022-01-02 12:49:00,SITE_31,46841.85877867394,Billed,0.0
TXN_002211,628176354552,Voice,803.3210420128596,2022-01-02 12:50:00,SITE_23,120498.15630192896,Billed,0.0
TXN_002212,628175525121,Voice,427.2473066351889,2022-01-02 12:51:00,SITE_76,64087.09599527834,Billed,0.0
TXN_002213,628176832801,Roaming,635.2793210767521,2022-01-02 12:52:00,SITE_54,95291.8981615128,Billed,0.0
TXN_002214,628177911855,Data,856.4430273894009,2022-01-02 12:53:00,SITE_28,42822.15136947004,Billed,0.0
TXN_002215,628177550091,Roaming,491.1190786234277,2022-01-02 12:54:00,SITE_79,73667.86179351415,Billed,0.0
TXN_002216,628178790574,Data,217.4699570616873,2022-01-02 12:55:00,SITE_19,10873.497853084364,Billed,0.0
TXN_002217,628174366823,Data,170.55371630812508,2022-01-02 12:56:00,SITE_76,8527.685815406254,Billed,0.0
TXN_002218,628178370683,Data,1.157586833478672,2022-01-02 12:57:00,SITE_48,57.8793416739336,Billed,0.0
TXN_002219,628173167354,Interconnection,718.519756986303,2022-01-02 12:58:00,SITE_2,35925.98784931515,Billed,0.0
TXN_002220,628177439522,Interconnection,111.98611163714452,2022-01-02 12:59:00,SITE_11,5599.305581857226,Billed,0.0
TXN_002221,628176047999,Data,244.5952605962445,2022-01-02 13:00:00,SITE_44,12229.763029812224,Billed,0.0
TXN_002222,628175385010,Data,298.57845519127056,2022-01-02 13:01:00,SITE_59,14928.922759563528,Billed,0.0
TXN_002223,628175818750,Voice,560.8194802766316,2022-01-02 13:02:00,SITE_59,84122.92204149473,Billed,0.0
TXN_002224,628175991536,Data,398.5593200184735,2022-01-02 13:03:00,SITE_38,19927.96600092368,Billed,0.0
TXN_002225,628174471750,Data,674.9993180311386,2022-01-02 13:04:00,SITE_25,33749.965901556934,Billed,0.0
TXN_002226,628175475156,Interconnection,56.58302066937401,2022-01-02 13:05:00,SITE_21,2829.1510334687005,Billed,0.0
TXN_002227,628173765331,Interconnection,124.815255070175,2022-01-02 13:06:00,SITE_42,6240.76275350875,Billed,0.0
TXN_002228,628179070297,Data,499.7122920297334,2022-01-02 13:07:00,SITE_36,24985.61460148667,Billed,0.0
TXN_002229,628179976766,Data,337.627823058983,2022-01-02 13:08:00,SITE_9,16881.39115294915,Billed,0.0
TXN_002230,628173630723,Roaming,296.5175493886084,2022-01-02 13:09:00,SITE_12,44477.63240829125,Billed,0.0
TXN_002231,628171865139,Roaming,67.9610509584852,2022-01-02 13:10:00,SITE_10,10194.15764377278,Billed,0.0
TXN_002232,628178543159,Voice,895.8234555732535,2022-01-02 13:11:00,SITE_59,,Unbilled,134373.51833598802
TXN_002233,628176384935,Data,692.1267675389257,2022-01-02 13:12:00,SITE_5,34606.33837694629,Billed,0.0
TXN_002234,628173901717,Data,122.49653866282974,2022-01-02 13:13:00,SITE_33,6124.826933141487,Billed,0.0
TXN_002235,628177285939,Data,65.98091177940347,2022-01-02 13:14:00,SITE_69,3299.0455889701734,Billed,0.0
TXN_002236,628177816525,Voice,974.8976608978118,2022-01-02 13:15:00,SITE_80,146234.64913467175,Billed,0.0
TXN_002237,628173211738,Voice,681.4913778890653,2022-01-02 13:16:00,SITE_63,102223.7066833598,Billed,0.0
TXN_002238,628176692796,SMS,418.0386150226478,2022-01-02 13:17:00,SITE_29,20901.93075113239,Billed,0.0
TXN_002239,628179678376,Data,702.0293097150291,2022-01-02 13:18:00,SITE_18,,Unbilled,35101.465485751454
TXN_002240,628177822567,Voice,756.5754546936789,2022-01-02 13:19:00,SITE_93,113486.31820405184,Billed,0.0
TXN_002241,628173639929,Data,780.1822401863906,2022-01-02 13:20:00,SITE_6,39009.11200931953,Billed,0.0
TXN_002242,628174133211,Roaming,478.3994283474046,2022-01-02 13:21:00,SITE_53,71759.91425211068,Billed,0.0
TXN_002243,628178440449,Roaming,430.4528753667232,2022-01-02 13:22:00,SITE_82,64567.93130500848,Billed,0.0
TXN_002244,628172726199,Data,12.01705618463144,2022-01-02 13:23:00,SITE_32,600.852809231572,Billed,0.0
TXN_002245,628176071915,Data,926.6305580266962,2022-01-02 13:24:00,SITE_42,46331.52790133481,Billed,0.0
TXN_002246,628171443945,Interconnection,603.7045705105542,2022-01-02 13:25:00,SITE_47,30185.22852552771,Billed,0.0
TXN_002247,628178382003,Data,203.9507832527781,2022-01-02 13:26:00,SITE_31,10197.539162638906,Billed,0.0
TXN_002248,628177310114,Data,919.6838160020152,2022-01-02 13:27:00,SITE_62,45984.19080010076,Billed,0.0
TXN_002249,628171021253,Data,915.016969868526,2022-01-02 13:28:00,SITE_56,45750.8484934263,Billed,0.0
TXN_002250,628174603110,Voice,989.1949802017298,2022-01-02 13:29:00,SITE_11,148379.24703025946,Billed,0.0
TXN_002251,628173276787,Data,874.1825065758399,2022-01-02 13:30:00,SITE_26,43709.12532879199,Billed,0.0
TXN_002252,628178690840,Interconnection,997.7866034322446,2022-01-02 13:31:00,SITE_92,49889.33017161223,Billed,0.0
TXN_002253,628177501553,SMS,245.4415019351493,2022-01-02 13:32:00,SITE_27,12272.075096757466,Billed,0.0
TXN_002254,628172274634,Data,842.4073356140349,2022-01-02 13:33:00,SITE_83,42120.36678070174,Billed,0.0
TXN_002255,628173755063,Interconnection,823.2052804869687,2022-01-02 13:34:00,SITE_57,41160.26402434844,Billed,0.0
TXN_002256,628172228807,Voice,231.709418861513,2022-01-02 13:35:00,SITE_27,34756.41282922695,Billed,0.0
TXN_002257,628179511383,Data,99.33911145198978,2022-01-02 13:36:00,SITE_59,4966.955572599489,Billed,0.0
TXN_002258,628176163515,Data,979.441093163922,2022-01-02 13:37:00,SITE_62,48972.0546581961,Billed,0.0
TXN_002259,628178601748,SMS,296.7285269690897,2022-01-02 13:38:00,SITE_20,14836.426348454486,Billed,0.0
TXN_002260,628175463158,Voice,871.0208986773382,2022-01-02 13:39:00,SITE_3,130653.13480160073,Billed,0.0
TXN_002261,628179803208,Data,5.12302751992929,2022-01-02 13:40:00,SITE_16,256.15137599646454,Billed,0.0
TXN_002262,628177181422,SMS,22.0037824123826,2022-01-02 13:41:00,SITE_44,1100.18912061913,Billed,0.0
TXN_002263,628173269070,SMS,466.405437387672,2022-01-02 13:42:00,SITE_93,23320.2718693836,Billed,0.0
TXN_002264,628175413359,SMS,239.4759692511285,2022-01-02 13:43:00,SITE_79,11973.798462556426,Billed,0.0
TXN_002265,628178640167,Data,690.1514421525284,2022-01-02 13:44:00,SITE_30,34507.572107626416,Billed,0.0
TXN_002266,628173831569,Voice,565.9987612423864,2022-01-02 13:45:00,SITE_40,84899.81418635797,Billed,0.0
TXN_002267,628178322153,Data,78.40831165304095,2022-01-02 13:46:00,SITE_65,3920.415582652048,Billed,0.0
TXN_002268,628173519507,Voice,163.46566801940136,2022-01-02 13:47:00,SITE_29,24519.85020291021,Billed,0.0
TXN_002269,628172256715,Interconnection,388.6612207883559,2022-01-02 13:48:00,SITE_30,19433.0610394178,Billed,0.0
TXN_002270,628179468865,Data,186.4184598914777,2022-01-02 13:49:00,SITE_32,9320.922994573886,Billed,0.0
TXN_002271,628172526534,Data,792.4301248966847,2022-01-02 13:50:00,SITE_10,39621.50624483424,Billed,0.0
TXN_002272,628171824143,Roaming,416.6541653177268,2022-01-02 13:51:00,SITE_91,62498.12479765902,Billed,0.0
TXN_002273,628178346562,Data,94.33843497565675,2022-01-02 13:52:00,SITE_51,4716.921748782838,Billed,0.0
TXN_002274,628174802986,Data,484.8585593698528,2022-01-02 13:53:00,SITE_8,24242.92796849264,Billed,0.0
TXN_002275,628171371616,Roaming,91.74734288035276,2022-01-02 13:54:00,SITE_51,13762.101432052914,Billed,0.0
TXN_002276,628172960155,Roaming,129.80836811439735,2022-01-02 13:55:00,SITE_36,19471.255217159603,Billed,0.0
TXN_002277,628173710527,SMS,240.37022219617708,2022-01-02 13:56:00,SITE_55,12018.511109808856,Billed,0.0
TXN_002278,628172768967,Voice,859.6681775422423,2022-01-02 13:57:00,SITE_35,128950.22663133637,Billed,0.0
TXN_002279,628179370043,Data,924.687919800639,2022-01-02 13:58:00,SITE_36,,Unbilled,46234.395990031946
TXN_002280,628171279215,Roaming,826.431471602737,2022-01-02 13:59:00,SITE_56,123964.72074041056,Billed,0.0
TXN_002281,628173843236,Voice,334.74314020042937,2022-01-02 14:00:00,SITE_36,50211.47103006441,Billed,0.0
TXN_002282,628178379933,Data,273.1739946677228,2022-01-02 14:01:00,SITE_89,13658.69973338614,Billed,0.0
TXN_002283,628179661957,Roaming,549.6065350994489,2022-01-02 14:02:00,SITE_84,82440.98026491734,Billed,0.0
TXN_002284,628177153973,Voice,722.1313073725792,2022-01-02 14:03:00,SITE_61,108319.69610588688,Billed,0.0
TXN_002285,628177035218,Roaming,993.3794153720148,2022-01-02 14:04:00,SITE_62,149006.9123058022,Billed,0.0
TXN_002286,628172960584,Data,132.4391411670473,2022-01-02 14:05:00,SITE_81,6621.957058352365,Billed,0.0
TXN_002287,628177223754,Data,50.24270702478063,2022-01-02 14:06:00,SITE_87,2512.1353512390315,Billed,0.0
TXN_002288,628176585709,Voice,694.6615331062758,2022-01-02 14:07:00,SITE_25,104199.22996594135,Billed,0.0
TXN_002289,628171578688,Roaming,832.3935577204016,2022-01-02 14:08:00,SITE_64,124859.03365806025,Billed,0.0
TXN_002290,628175226156,Data,846.5024310865568,2022-01-02 14:09:00,SITE_60,42325.121554327845,Billed,0.0
TXN_002291,628176755892,Data,678.7850855280835,2022-01-02 14:10:00,SITE_57,33939.25427640418,Billed,0.0
TXN_002292,628178983372,SMS,954.061788315068,2022-01-02 14:11:00,SITE_95,47703.0894157534,Billed,0.0
TXN_002293,628179127747,Roaming,511.4937587810424,2022-01-02 14:12:00,SITE_70,76724.06381715635,Billed,0.0
TXN_002294,628175227995,Interconnection,913.9009835378764,2022-01-02 14:13:00,SITE_99,45695.049176893815,Billed,0.0
TXN_002295,628178337694,Data,967.8443248545316,2022-01-02 14:14:00,SITE_52,48392.21624272657,Billed,0.0
TXN_002296,628179921334,Data,847.3102995461046,2022-01-02 14:15:00,SITE_56,42365.51497730523,Billed,0.0
